B06Y15G61T,"on July 22, 2017",amzn1.account.AEYAGPZ5NOW5YTSITNEJTOPIVR4A,Pros & Cons,"My wife and I have had the Samsung S8+ for a little over a week now. I am an avid Samsung Galaxy user, and have been using them since the 4th generation. Here are the pros and cons as I see them to this device.<br /><br />Pros:<br />- Android Nougat is a very smooth OS. It's a definite upgrade from the previous versions. Just keeps getting better.<br />- The cameras on this phone are both amazing. Makes great photos!<br />- Very slick design on phone, aesthetically speaking. It looks very nice.<br />- Comes with a nice variety of accessories, including adapters for charging in case you want to use a micro-USB charger or want to hook up a USB cable accessory for any reason.<br />- Extremely good graphics on this device. Resolution is phenomenal.<br />- Wide range of settings for customizing your user experience and security. (Even more than the usual for an Android/Samsung device)<br />- Continued to allow for external storage, unlike the S6, which made me very happy.<br />- I haven't put the water resistance to the test, but I'm assuming it's as good as the last model. Glad it's there.<br />- The full screen layout is very nice for movies and gaming. I adjusted to the homescreen button being part of the screen almost instantly.<br /><br />Cons:<br />- This is an EXTREMELY fragile design, especially the back of the phone, which is also coated in the Gorilla Glass, from what I can tell. My wife dropped hers from about 10 inches, with a case on, on the 5th day of ownership. The back of the phone cracked, chipped, and spider-webed all over within just a few hours. The phone was insured through our carrier, but the cheapest solution was to send it in to Samsung for a $75 repair job (plus shipping and handling). I would strongly recommend using a reputable case and screen protector at all costs. And be sure you insure this device. Lots of the durability tests that I have seen on YouTube have exposed this design flaw as well.<br />- The headphones that come with the phone aren't that great. In previous editions, they provided Samsung-brand headphones that sounded great. It looks like they've started using another company to produce their headphones. There is very little bass or mid-range in the sound, so if you use your headphones for music, gaming, or videos, be prepared to get a better brand.<br />- The new Bixby application via Samsung... I'm still trying to adjust to it. It's Samsung's version of Google Assistant/Siri. It's not that it's not a useful concept, but you don't get much of a choice but to use it. There's a dedicated button on the left of the phone that can not be deactivated from what I can tell. It's right below the volume button and is easy to press unknowingly and can get annoying quickly. I hope Bixby grows on me.<br />- The voice command features for both Google and Bixby is weak in this edition. I have had to reprogram my voice recognition settings about 5 times already, and it still only picks up the commands about 30% of the time. Oddly enough, it works much better for the Bixby service than the Google Assistant service. (That struck me as a bit suspicious)<br />- The speech-to-text application in general took a step backwards with this edition. My S7 and S6 both did a wonderful job for the most part of translating my speech. This phone, however, has massive errors in its translation. It hyphenates words that don't need to be and substitutes words incorrectly, and often. I have to speak EXTREMELY slowly and phonetically in order to get it to work. The fact that I have a Southern accent doesn't help whatsoever. This was one of the worst drawbacks for me, personally, because I use the speech-to-text feature often with my work.<br /><br />Overall: It's a gorgeous phone with some definite upgrades but concerning drawbacks. If I were Samsung, I would put a lot of emphasis on making a more durable design on the future editions. Worth buying - just keep it well protected.",3,negative
B06Y15G61T,"on July 22, 2017",amzn1.account.AETQXXWE3TFHOEQU37AO5OITN7PA,but this phone is so smart..,Even after a boating accident completely submerged for about 25 minutes....  Still worked as if nothing ever happened.  I happened to have the QR charger for it... and used that to charge after the incident..... but this phone is so smart... when I plugged it in about a day or two later a warning message came up saying that it detected moisture inside and to wait to charge it.  Seeings how that could have been an electrical hazard... I was quite impressed!!!!,5,positive
B06Y15G61T,"on July 22, 2017",amzn1.account.AHHMLAX57AH46F45GGKSVTJQ7P4Q,"Great phone, but doesn't work with Verizon","Great phone. However, it DOES NOT work with Verizon. This is supposed to be an international phone, but I've spent over 3 hours with very helpful Verizon support people and we got some of it working but never the phone calls.<br /><br />Just in case, you want to use this in the USA, it will not work!",4,positive
B06Y15G61T,"on July 22, 2017",amzn1.account.AFV7KIZ6BWCB26JVBES3UUPQBSVA,Five Stars,Very Good,5,positive
B06Y15G61T,"on July 22, 2017",amzn1.account.AGRRFDXWKBFGVWPQSPGMEIEPGI5Q,I would like promete this phone on my instagram page because i ...,"Hello, I would like promete this phone on my instagram page because i do make up . I would love to promote it because it has an awesome camera and great graphics",5,positive
B06Y15G61T,"on July 21, 2017",amzn1.account.AH3E5OTQLVCFKQOVS2GOQL3MWTLQ,Five Stars,"Excellent product, the best cell phone!!!",5,positive
B06Y15G61T,"on July 20, 2017",amzn1.account.AFSJSU7EGZN5EDBIPFQ7IGN7ZPBA,Love samsung,Hey im a big youtuber and would love to promote and review your product.I currently have s8 an would like to try the plus for my fans.,5,positive
B06Y15G61T,"on July 20, 2017",amzn1.account.AEVQQ4KNPJZUFOODGSU3KEQIDIMA,I'm happy with it but still getting used to some things.,"I've used cheap phones for the past several years but recently started my own business and find that I really use my phone enough for work to justify the higher expense so this review is from the perspective of someone who has been using the lower end Motorola phones for a while (most recently moto g4 play).<br />Samsung has features and forces you to have apps you don't want, which I had forgotten about since the last time I had a Galaxy (probably first generation). The first thing I did is remove the auto updates on all of the apps I didn't want or need in the first place. Too bad I can't remove them.<br />Ring tone defaults are weird and that's the second thing to fix. You also will have to set everything up so you are able to get your MMS messages since the phone comes unlocked, but I expected that.<br />The screen is beautiful. Once I have it in a case, it's much larger than I expected, which is a good and bad thing. Sound quality has been good so far, but I typically talk through a Bluetooth (either headset or car speakers).<br />One thing I did not realize is that this phone does not charge with the standard micro USB. It is not as inconvenient as I first thought because the adapters are readily available and cheap, so I'm just ordering several of them. I'll also give the wireless charger a try.<br />I do think I'll learn to love this phone in time once I get used to all of the Samsung quirks again.<br />Pros: Great picture, and easy to read/work on documents for work. Once it's organized and personalized, the layout makes sense like any android.<br />Cons: different charger, stays lit all of the time (draining battery) to show the clock (although there might be a setting I haven't found to fix that).",4,positive
B06Y15G61T,"on July 19, 2017",amzn1.account.AHGB7UU7SOND7WT6GXUYR4YSRPHQ,Five Stars,Great phone. Just as advertised!,5,positive
B06Y15G61T,"on July 19, 2017",amzn1.account.AGNWAPNYD5MQBZJS6PYAKNBGQWVQ,A fairly sexy phone.,"Bought this for my father. He needs a lot of processing speed to run his company apps and this phone has worked well for him thus far. It was between this and the pixel, but he may not notice a major difference between them. It serves all of his needs well.",5,positive
B06Y15G61T,"on July 19, 2017",amzn1.account.AEKQNQAUYKOAJC7CNC22BLV7XUEQ,Not compatible with Sprint,I read the reviews on this phone it was supposed to be compatible with Sprint services could not connect through Sprint they said I had to go to AT&T can't believe that  Sprint was trying to drive me away from them had to return the phone because they could not put in a SIM card . I was very disappointed I was looking forward to having a new phone.,1,negative
B06Y15G61T,"on July 18, 2017",amzn1.account.AFVH4G3V6D5VEFMIZCFYDYKCKXOA,Five Stars,This is an excellent phone.  The best I ever had. It is fast.,5,positive
B06Y15G61T,"on July 18, 2017",amzn1.account.AG6WSSFQLCOJ7WZHSX3G55FNSAIA,It was a nice product! Very fast shipping as well,It was a nice product ! Very fast shipping as well !,5,positive
B06Y15G61T,"on July 18, 2017",amzn1.account.AE4ORHBAF336MQAC4IPIEV5QSJ5Q,Bixby is a hug fail,"Bixby fail. before you purchase this phone do your research on Bixby. You are unable to turn it off or remap it. If you're not going to use this feature be prepared to constantly turn it off because Samsung deceitfully placed the launch button right under the volume button so your hands/fingers constantly hit it launching this under developed feature. Trust it will be come very frustrating every time you sleep your phone, put it in your pocket, take it out of your pocket or in general touch your phone. Terrible trickery. You've been warned.",1,negative
B06Y15G61T,"on July 17, 2017",amzn1.account.AHYANNVCF3FMVVBLHTDTEDELCLBA,Three Stars,The product didn't have its original charger,3,negative
B06Y15G61T,"on July 16, 2017",amzn1.account.AFM2PVX3DGWWPWIG43EA6NHGMJFQ,One Star,"I bought this product, but I can't say anything about the quality, unfortunately the box was empty",1,negative
B06Y15G61T,"on July 16, 2017",amzn1.account.AGTPN45SXD55IMPLTHTDIAO6MV3Q,THIS PHONE DOESNT WORK OUTSIDE THE UNITED STATES,This product says unlocked for international and i bought it and sent to africa(Nigeria) and it didn't work so disappointed,1,negative
B06Y15G61T,"on July 15, 2017",amzn1.account.AFAHYLP7DPEWGWNVXYOVQVXPKXFQ,Promoting,"Hi. I would like to promote this Galaxy s8 plus phone on my Youtube channel, and i would like a free working sample of this phone. Thanks.",5,positive
B06Y15G61T,"on July 15, 2017",amzn1.account.AHR6PD2JQMJJLRYBRRI5NT55L6UQ,ABSOLUTELY WORTHLESS,Need  Device ID (ESN/ IMEI / MEID) - Samsung Galaxy S8 / S8+  Don't have  Can't Use without,1,negative
B06Y15G61T,"on July 15, 2017",amzn1.account.AFZIVNIDANXVWJP2C3PMIDKOJW2Q,Four Stars,Very nice product......,4,positive
B06Y15G61T,"on July 15, 2017",amzn1.account.AFNVYDZGMJ45V3SIYG6SMW4O3FUQ,really good cellphone.,"i had not realized phones had progressed this far.  this phone is much more configurable than any i had in the past.  i was reading a review of the next new iphone, and this phone already has all the features that were mentioned.  why pay over $1000 for a phone that women carry in their back pocket and sit on? i love that the fingerprint feature can unlock the phone, and some apps that require a login.  my boss was looking at the phone, and was gaga over the camera.  he discovered the zoom feature, and loved it.  i asked t-mobile about the cost of a card, and paid $26.  was told that yes, i could move to other network providers without having to purchase a new phone every time i moved.  purchased a metal case, worrying that the quick charge feature would not work, but it does.  the battery is extraordinary.  holds 8 hours without significant decay, and with the quick charger, will go to full charge in 15 minutes or so.  i purchased the quick charger at the phone store, and found it very convenient.  just lay the phone on it, and done.",5,positive
B06Y15G61T,"on July 14, 2017",amzn1.account.AFUGVCCPJDXHEUACK6NEB6GJC3UQ,it still is a good phone.,"I want dual sim card phone, but I get one sim card version.<br /> overall, it still is a good phone.",3,negative
B06Y15G61T,"on July 12, 2017",amzn1.account.AGMZ3Y55ORMUWYHWKSUTLEM7X7FQ,The screen wont turn on.,"The screen wont turn on. it's completely black. i can hear it unlocking, i can even answer phone calls on it and talk, but again, can't see anything. I've tried plugging it into the charger, still nothing. I had to return and wait refund.",1,negative
B06Y15G61T,"on July 11, 2017",amzn1.account.AHLECC6DHUOIVP56OU7TD2KYOOLQ,Very Disappointed - S8 + screen breaks very easily!,The screen on this Galaxy S8 + is very fragile. I had a Spigen case on it and dropped it about 2 1/2 feet and the screen cracked. Not only does the phone's screen break easily (see many of the other 2 & 1 star reviews) but it costs about $350.00 to replace.  I guess I'm going to have to go back to Apple after being a Samsung customer for the last 3 years (my Galaxy S5 Active without case was dropped at least 3 times without any damage).<br /><br />Samsung has lost another customer.<br /><br />I bought this phone on pre-sale from Best Buy so you will not see a verified purchase note on this review.,1,negative
B06Y15G61T,"on July 11, 2017",amzn1.account.AHFNOQZWTNWZ75SXUREMH4TEDBQA,Five Stars,I would love to promote this device on YouTube!,5,positive
B06Y15G61T,"on July 10, 2017",amzn1.account.AH2CNYK7RCML6LSGBMX7IKY7VHVA,Net work in india,Is it works in india network and is it international warranty for this phone,4,positive
B06Y15G61T,"on March 11, 2018",amzn1.account.AGTXARFWIGCMD2U3ALA2DJIYXHVA,Five Stars,it's an excellent phone.,5,positive
B06Y15G61T,"on March 9, 2018",amzn1.account.AGPR57SV5DR42LDONC4G4I7O44SQ,One Star,I dont like it,1,negative
B06Y15G61T,"on March 9, 2018",amzn1.account.AEBVEYZO63Z5NY6PNZXK2PLBNB6Q,Five Stars,As spected.,5,positive
B06Y15G61T,"on March 7, 2018",amzn1.account.AHPY55U6EQVMAS2WEP7MSXC6OHQA,Five Stars,Good.,5,positive
B06Y15G61T,"on March 5, 2018",amzn1.account.AHJXIVGZCM6NJATI6UZOBIQB2D2A,Battery life overseed expectations,It was everything that it should be i received it in excellent condition and it performed up to expectations,5,positive
B06Y15G61T,"on March 4, 2018",amzn1.account.AHQEBEHU7XFZ7Y7HFEGEN43FJ6TQ,I have tried to buy this celphone and amazon is ...,"I have tried to buy this celphone and amazon is saying that another person is doing it, It is becasue it is cheaper than the other one",2,negative
B06Y15G61T,"on March 4, 2018",amzn1.account.AFUDYLKQ3HDH3YJAHCN4CAXAZZUA,What a waste.,The Bixby button is a hassle.  It can't be changed to another function.  What a waste.,1,negative
B06Y15G61T,"on March 2, 2018",amzn1.account.AF2VVPFUCF42PNGN4Q3SNPOPOV2A,Five Stars,Grate,5,positive
B06Y15G61T,"on March 1, 2018",amzn1.account.AGFS7UNVDB7PGHGR56SZVTBBUCPQ,"My fourth Samsung, and can't imagine switching","If you like the typical intuitive operation of Samsung, you'll get that with the s8+. However, this has so much built-in flexibility, that it might take a while of use to tweak the setup to how you like it. (I<br />Found Bixby invasive and disabled it.)<br />While I bought a battery case for use with it, I have since replaced it with a clear, flexible case and glass screen protector to better appreciate the lighter, thinner features of the s8+ design. And the battery life is great so far (8 months)! For motorcycle road trips, an auxiliary car cord or battery pack work just fine.<br />After having the Samsung 4 (with two batteries and auxillary charger) and s6Edge with a Mophie battery pack, I was looking forward to the s8+.<br />Unfortunately, I started that experience with XFINITY Mobile. But now after switching back to Verizon, it works delightfully!<br />Do NOT use XFINITY MOBILE (my experience)! This review is for the same phone, switched back to Verizon, and that's another horror story!!!",5,positive
B06Y15G61T,"on February 28, 2018",amzn1.account.AGEQV7PHBWHRP2Y6FQ6MBW7DG6IA,Four Stars,Love this phone. Happy with the purchase.,4,positive
B06Y15G61T,"on July 10, 2017",amzn1.account.AEKEDUU34EQV4F4VFJEBRJJQ5LFA,Nice screen.  Overpriced.  Bad Fingerprint Scanner Location.,"-Nice screen.<br />-Bixby seems like a flop.<br />-Dumb location for the fingerprint scanner.  Even with a case, it is very awkward to use.<br />-Finding a good screen protector for this phone is impossible due to the design of the screen.<br />-Needs dual speakers.<br />-Iris scanner is great, wish it was a tad faster.<br />-Phone is fast, but iPhone still has grown of fastest phone<br />-For the size of the phone, battery should have been 4,000 mAh<br />-Overpriced.  Not groudbreaking enough for the high price; Samsung must think we are iSheep!",3,negative
B06Y15G61T,"on July 9, 2017",amzn1.account.AG33KDHGNVIMYMMTRY6PCSU3FTRA,Sample,I would like to have a free sample,4,positive
B06Y15G61T,"on July 8, 2017",amzn1.account.AGFZ4V37XM6XSKXRH24K7OGAVVAQ,Weak screen(breaks fast),"First of all, am a fun user of samsung devices. I have owned My s8+ since 1month. My problem is that when i was texting i noticed i got a spider crack on the front screen which made me shocked and mad at the same time. I haven't face this issue before. I have owned a note 3 before it lasted for 3 years with me without any issue. S8+ is a powerful smartphone i have ever seen except the screen. It is very senestive and too much expensive for replacement :(",2,negative
B06Y15G61T,"on July 8, 2017",amzn1.account.AF3TWXXUTQAWDEH6VN67C5WSMTDA,Trash,Samsung just increases numbers and prices and decrease the quality .. this phone is total junk .. especially its screen .. Gorilla Glass 5 !!! scratches very easy and cracks in first drop .. so if you are buying this the first thing you are going to do is to Install Tamper Glass Screen Protector or insurance because This phone is not durable .. just put it in your pocket take it out and it is full of scratch,1,negative
B06Y15G61T,"on July 6, 2017",amzn1.account.AELX3KJL3NCRMMIEY5TFXMDEOQ3Q,I end up getting the Galaxy 8 plus nice phone long Battery-life nice screen seems like a good ...,I end up getting the Galaxy 8 plus nice phone long Battery-life nice screen seems like a good phone phone does have a lot of bugs hopefully they fix it soon biggest problem is a network connection bug. voice to text maybe works 40% of the,3,negative
B06Y15G61T,"on July 6, 2017",amzn1.account.AEXMISGEDQSFV46OHPEAG4LJC6DQ,Best Phone out right now,"The most amazing phone I have ever owned, hands down. Also the best phone money can buy. Everything about it is amazing.<br /><br />Let's talk about the screen. It's taller so it fits in your hand better, and also had a higher resolution. The OLED panel on this phone is amazing and Samsung is known for it. The best in the market. Also, the almost border less design is great. No problems at all with accidental touches or anything. Works amazing.<br /><br />Next is the camera, best in the business really. Beautiful and highly customizable. Even has all kinds of filters and Snapchat like add ons. 12MP is still great.<br /><br />The battery is good as well. While battery tech is still paltry in any phone, the s8+ does surprisingly well with its massive screen. I get about a days worth (8 hours screen on time) with one charge. Pretty decent. And let's talk about the fast charge, 2nd fastest behind OnePlus only taking just under 90 minutes from 0 to 100. It's fast.<br /><br />As a phone, this thing can do and okay anything. Any task is doable with this phone. It has the latest Snapdragon 835 processor, for the best performance and battery life. Every game, video, or app works on this, easily.<br /><br />Experience is just amazing overall. Android is getting better day by day, the hardware is amazing, the software is fluid. This is by far the best phone out there. Bar none.",5,positive
B06Y15G61T,"on July 5, 2017",amzn1.account.AFOKXMDUFGPFPDEK6OGIGHM7QPKA,Amazing and well built,Edited water having phone less than a month..Ok so I've had this phone for a week and have played on it quite a bit. I upgraded from note 3. I habe this international dual SIM version.<br />Pros:<br />Battery life<br />Screen<br />Size<br />options<br />Dual SIM<br />Camera both front and back<br />Video quality<br />Fingerprint reader<br />Iris scanner<br /><br />Cons<br />The screen it is very fragile even the tempered glass won't protect it.  I've had to replace it one time already and that's wad 327 dollars and today the phone slipped from 2ft of the ground and i have to replace it again.<br /><br />If i could go back I'd wait for the note 8 to come out the rounded edges suck.,2,negative
B06Y15G61T,"on July 4, 2017",amzn1.account.AG7OMDHHP5MYVNHFLSFLFOAQHHOQ,Five Stars,Perfect!!!,5,positive
B06Y15G61T,"on July 2, 2017",amzn1.account.AELZCZUPC3ZSRIKRYMRU7FS5H2VA,Loaded with bloatware,"If you bought a Samsung S8+, you now have Bixby, a piece of bloatware written by a group of teenagers tasked by Samsung with imitating Google Now, Alexa, Cortana, and Siri. The result is absolutely catastrophic and reminds of Word 1.0 (if you are old enough). The software still does not recognize voice  no, its not just because of my accent  making it perfectly useless.<br /><br />The catch is that this assistant  which would be called Jar Jar Binks if it was from a galaxy far far away  is tied to a side button. As soon as the S8 was released, people came up with Google Play applications to remap this button or to disable the software altogether. Samsung retaliated by releasing an update to prevent the hack from working. It lasted for a week until a clever developer found a countermeasure.<br /><br />One million people have downloaded one of the anti-Bixby programs on Google Play. The other Samsung S8 users are probably trying to figure how to do it, I guess. Well done, Samsung! You have released another Galaxy Note 7...<br /><br />So, I will now give you a way to BOTH disable the pathetic Bixby AND remap the button.<br /><br />1. Download Package Disabler Pro<br />2. Search for the Bixby software in ""Package Disabler Pro"" and disable all EXCEPT Bixby Home and Bixby Voice. They will be rendered harmless without the services except that they detect the button press and raise an event. You can disable the rest of the Samsung bloatware while youre at it.<br />3. Install the BxAction software from Google Play<br />4. The BxAction software detects the raised event from step 2 and it will be able to start another app.<br />5. Map the button to something useful like Google Now (which is a piece of software that actually does what Samsung advertises Bixby for...)",5,positive
B06Y15G61T,"on June 30, 2017",amzn1.account.AGYCZHANVXUVEXVF4A7DWALN57BQ,SAMSUNG really took two steps back with this one...,"Phone won't recognize on my computer at all. I tried plugging it into other computers, but it still wouldn't show up. Very frustrating!<br /><br />The Edge screen is unbelievably annoying as well. No good tempered glass screen protectors for this phone exist. I don't know why SAMSUNG thought it would be a good idea to force the curved screen onto all of its customers without designing a protection solution that actually works.",1,negative
B06Y15G61T,"on June 29, 2017",amzn1.account.AEBEZM7WHU6JVL3CEEIQG7TKAF3Q,Five Stars,I am very satisfied with the new S8 cellphone and the ease in using same.,5,positive
B06Y15G61T,"on June 28, 2017",amzn1.account.AFOALPX5XGTNZCPRNXGOW6MYTRZQ,everything works fine and the phone is what i expected,everything works fine and the phone is what i expected. Im inlove with the S8 plus im soo happy with my phone.,5,positive
B06Y15G61T,"on June 27, 2017",amzn1.account.AGAQHD7BEAQ4266WVKQMTNUQFJBA,It is so easy to use,"I am extremely impressed by the speed, fingerprint, audio, and phone function.  It is a very expensive phone, but it changes everything.  You will get voicemail notification instantly.  Everything is so fast.  I test the download speed with 4G lte, 20, and upload speed 15.  The software is so sleek, I did not experience any difficulty when set up printing with canon application.  This is my first time for real print from a phone to my canon printer.  All my apps runs better on this platform except videos.  The phone should be wider so that the video would run bigger on the screen.<br /><br />Over all, it is beautiful upgrade that is very expensive.  I am happy with this decision.",5,positive
B06Y15G61T,"on June 26, 2017",amzn1.account.AGMOTKSH5R5XHPFZM4TLEVBUBZ6A,Great phone Terrible Design,"The phone's processor and look are definitely top of the line, however I found the long skinny shape made the phone unusable. In spite of the elegant appeal of the phone itself, reading news and looking at pictures always feels cropped. I would've rather if they added width and sacrificed length. I see a lot of people own this phone and apparently it doesn't bother them. But if you are looking for a big phone pass on this one unless you like a giraffe neck device.",2,negative
